utc_timestamp,load_actual,load_forecast,price,solar_generation,Wind_generation,Weekday,Hour,Month
2016-01-14 17:00:00+00:00,9877.0,9647.0,43.0,7.0,1178.0,Thursday,17,January
2016-01-14 18:00:00+00:00,9275.0,9136.0,38.0,0.0,1165.0,Thursday,18,January
2016-01-14 19:00:00+00:00,8722.0,8512.0,31.0,0.0,1022.0,Thursday,19,January
2016-01-14 20:00:00+00:00,8165.0,7915.0,28.0,0.0,742.0,Thursday,20,January
2016-01-14 21:00:00+00:00,7990.0,7779.0,27.0,0.0,638.0,Thursday,21,January
2016-01-14 22:00:00+00:00,7512.0,7268.0,24.0,0.0,394.0,Thursday,22,January
2016-01-14 23:00:00+00:00,7171.0,6940.0,25.0,0.0,183.0,Thursday,23,January
2016-01-15 00:00:00+00:00,6875.0,6639.0,24.0,0.0,154.0,Friday,0,January
2016-01-15 01:00:00+00:00,6683.0,6462.0,23.0,0.0,293.0,Friday,1,January
2016-01-15 02:00:00+00:00,6594.0,6296.0,22.0,0.0,946.0,Friday,2,January
2016-01-15 03:00:00+00:00,6804.0,6432.0,23.0,0.0,1140.0,Friday,3,January
2016-01-15 04:00:00+00:00,7402.0,7095.0,24.0,0.0,1260.0,Friday,4,January
2016-01-15 05:00:00+00:00,8470.0,8154.0,30.0,0.0,913.0,Friday,5,January
2016-01-15 06:00:00+00:00,9426.0,9110.0,38.0,8.0,458.0,Friday,6,January
2016-01-15 07:00:00+00:00,9726.0,9444.0,42.0,18.0,390.0,Friday,7,January
2016-01-15 08:00:00+00:00,9787.0,9531.0,42.0,49.0,344.0,Friday,8,January
2016-01-15 09:00:00+00:00,9804.0,9560.0,42.0,94.0,282.0,Friday,9,January
2016-01-15 10:00:00+00:00,9705.0,9493.0,43.0,134.0,276.0,Friday,10,January
2016-01-15 11:00:00+00:00,9512.0,9230.0,42.0,147.0,663.0,Friday,11,January
2016-01-15 12:00:00+00:00,9352.0,9064.0,41.0,133.0,959.0,Friday,12,January
2016-01-15 13:00:00+00:00,9231.0,8933.0,41.0,99.0,1141.0,Friday,13,January
2016-01-15 14:00:00+00:00,9209.0,8908.0,42.0,53.0,1522.0,Friday,14,January
2016-01-15 15:00:00+00:00,9395.0,9146.0,42.0,18.0,1407.0,Friday,15,January
2016-01-15 16:00:00+00:00,9810.0,9548.0,46.0,8.0,1284.0,Friday,16,January
2016-01-15 17:00:00+00:00,9670.0,9415.0,44.0,7.0,1332.0,Friday,17,January
2016-01-15 18:00:00+00:00,9044.0,8870.0,41.0,0.0,1331.0,Friday,18,January
2016-01-15 19:00:00+00:00,8440.0,8224.0,37.0,0.0,1175.0,Friday,19,January
2016-01-15 20:00:00+00:00,7843.0,7663.0,32.0,0.0,1026.0,Friday,20,January
2016-01-15 21:00:00+00:00,7776.0,7617.0,31.0,0.0,1122.0,Friday,21,January
2016-01-15 22:00:00+00:00,7427.0,7123.0,27.0,0.0,1245.0,Friday,22,January
2016-01-15 23:00:00+00:00,7107.0,6876.0,28.0,0.0,1264.0,Friday,23,January
2016-01-16 00:00:00+00:00,6775.0,6563.0,26.0,0.0,928.0,Saturday,0,January
2016-01-16 01:00:00+00:00,6582.0,6366.0,25.0,0.0,836.0,Saturday,1,January
2016-01-16 02:00:00+00:00,6396.0,6153.0,24.0,0.0,896.0,Saturday,2,January
2016-01-16 03:00:00+00:00,6352.0,6180.0,24.0,0.0,779.0,Saturday,3,January
2016-01-16 04:00:00+00:00,6585.0,6471.0,24.0,0.0,817.0,Saturday,4,January
2016-01-16 05:00:00+00:00,6878.0,6908.0,23.0,0.0,796.0,Saturday,5,January
2016-01-16 06:00:00+00:00,7609.0,7552.0,26.0,8.0,862.0,Saturday,6,January
2016-01-16 07:00:00+00:00,8037.0,7930.0,29.0,16.0,961.0,Saturday,7,January
2016-01-16 08:00:00+00:00,8366.0,8210.0,34.0,43.0,1037.0,Saturday,8,January
2016-01-16 09:00:00+00:00,8354.0,8322.0,33.0,79.0,953.0,Saturday,9,January
2016-01-16 10:00:00+00:00,8413.0,8322.0,33.0,111.0,1098.0,Saturday,10,January
2016-01-16 11:00:00+00:00,8277.0,8114.0,32.0,123.0,1272.0,Saturday,11,January
2016-01-16 12:00:00+00:00,8234.0,7980.0,29.0,114.0,1488.0,Saturday,12,January
2016-01-16 13:00:00+00:00,8136.0,7852.0,26.0,88.0,1516.0,Saturday,13,January
2016-01-16 14:00:00+00:00,8114.0,7869.0,26.0,50.0,1332.0,Saturday,14,January
2016-01-16 15:00:00+00:00,8256.0,8110.0,30.0,17.0,1161.0,Saturday,15,January
2016-01-16 16:00:00+00:00,8611.0,8507.0,38.0,8.0,1127.0,Saturday,16,January
2016-01-16 17:00:00+00:00,8440.0,8371.0,39.0,7.0,845.0,Saturday,17,January
2016-01-16 18:00:00+00:00,8032.0,7958.0,36.0,0.0,801.0,Saturday,18,January
2016-01-16 19:00:00+00:00,7636.0,7486.0,30.0,0.0,701.0,Saturday,19,January
2016-01-16 20:00:00+00:00,7232.0,7079.0,28.0,0.0,649.0,Saturday,20,January
2016-01-16 21:00:00+00:00,7325.0,7170.0,28.0,0.0,582.0,Saturday,21,January
2016-01-16 22:00:00+00:00,6946.0,6774.0,25.0,0.0,432.0,Saturday,22,January
2016-01-16 23:00:00+00:00,6696.0,6410.0,24.0,0.0,420.0,Saturday,23,January
2016-01-17 00:00:00+00:00,6392.0,6077.0,23.0,0.0,401.0,Sunday,0,January
2016-01-17 01:00:00+00:00,6227.0,5907.0,22.0,0.0,307.0,Sunday,1,January
2016-01-17 02:00:00+00:00,6027.0,5673.0,21.0,0.0,268.0,Sunday,2,January
2016-01-17 03:00:00+00:00,5944.0,5626.0,21.0,0.0,254.0,Sunday,3,January
2016-01-17 04:00:00+00:00,6072.0,5786.0,20.0,0.0,301.0,Sunday,4,January
2016-01-17 05:00:00+00:00,6193.0,5912.0,19.0,0.0,400.0,Sunday,5,January
2016-01-17 06:00:00+00:00,6728.0,6416.0,21.0,8.0,408.0,Sunday,6,January
2016-01-17 07:00:00+00:00,7109.0,6827.0,23.0,14.0,506.0,Sunday,7,January
2016-01-17 08:00:00+00:00,7493.0,7163.0,28.0,36.0,624.0,Sunday,8,January
2016-01-17 09:00:00+00:00,7735.0,7409.0,30.0,65.0,696.0,Sunday,9,January
2016-01-17 10:00:00+00:00,7893.0,7527.0,33.0,88.0,890.0,Sunday,10,January
2016-01-17 11:00:00+00:00,7668.0,7283.0,31.0,96.0,1216.0,Sunday,11,January
2016-01-17 12:00:00+00:00,7618.0,7110.0,29.0,83.0,1592.0,Sunday,12,January
2016-01-17 13:00:00+00:00,7432.0,6942.0,27.0,61.0,1659.0,Sunday,13,January
2016-01-17 14:00:00+00:00,7397.0,6931.0,28.0,36.0,1587.0,Sunday,14,January
2016-01-17 15:00:00+00:00,7678.0,7203.0,30.0,15.0,1564.0,Sunday,15,January
2016-01-17 16:00:00+00:00,8140.0,7673.0,37.0,7.0,1656.0,Sunday,16,January
2016-01-17 17:00:00+00:00,8279.0,7783.0,41.0,7.0,1684.0,Sunday,17,January
2016-01-17 18:00:00+00:00,8003.0,7578.0,39.0,0.0,1721.0,Sunday,18,January
2016-01-17 19:00:00+00:00,7643.0,7284.0,37.0,0.0,1701.0,Sunday,19,January
2016-01-17 20:00:00+00:00,7375.0,6945.0,34.0,0.0,1813.0,Sunday,20,January
2016-01-17 21:00:00+00:00,7529.0,7150.0,34.0,0.0,1714.0,Sunday,21,January
2016-01-17 22:00:00+00:00,7166.0,6773.0,29.0,0.0,1637.0,Sunday,22,January
2016-01-17 23:00:00+00:00,6973.0,6740.0,28.0,0.0,1546.0,Sunday,23,January
2016-01-18 00:00:00+00:00,6771.0,6553.0,27.0,0.0,1567.0,Monday,0,January
2016-01-18 01:00:00+00:00,6623.0,6481.0,26.0,0.0,1539.0,Monday,1,January
2016-01-18 02:00:00+00:00,6544.0,6373.0,25.0,0.0,1459.0,Monday,2,January
2016-01-18 03:00:00+00:00,6711.0,6541.0,26.0,0.0,1377.0,Monday,3,January
2016-01-18 04:00:00+00:00,7436.0,7106.0,28.0,0.0,1306.0,Monday,4,January
2016-01-18 05:00:00+00:00,8650.0,7925.0,36.0,0.0,1085.0,Monday,5,January
2016-01-18 06:00:00+00:00,9660.0,8837.0,51.0,8.0,936.0,Monday,6,January
2016-01-18 07:00:00+00:00,9986.0,9209.0,53.0,15.0,736.0,Monday,7,January
2016-01-18 08:00:00+00:00,9991.0,9313.0,50.0,41.0,457.0,Monday,8,January
2016-01-18 09:00:00+00:00,9947.0,9414.0,47.0,75.0,361.0,Monday,9,January
2016-01-18 10:00:00+00:00,9875.0,9441.0,46.0,105.0,334.0,Monday,10,January
2016-01-18 11:00:00+00:00,9648.0,9243.0,44.0,119.0,270.0,Monday,11,January
2016-01-18 12:00:00+00:00,9574.0,9228.0,44.0,112.0,217.0,Monday,12,January
2016-01-18 13:00:00+00:00,9508.0,9119.0,44.0,85.0,171.0,Monday,13,January
2016-01-18 14:00:00+00:00,9575.0,9090.0,43.0,48.0,148.0,Monday,14,January
2016-01-18 15:00:00+00:00,9802.0,9281.0,44.0,17.0,132.0,Monday,15,January
2016-01-18 16:00:00+00:00,10348.0,9587.0,51.0,8.0,100.0,Monday,16,January
2016-01-18 17:00:00+00:00,10240.0,9488.0,51.0,7.0,57.0,Monday,17,January
2016-01-18 18:00:00+00:00,9724.0,9099.0,46.0,0.0,33.0,Monday,18,January
2016-01-18 19:00:00+00:00,9140.0,8536.0,39.0,0.0,24.0,Monday,19,January
2016-01-18 20:00:00+00:00,8597.0,7928.0,33.0,0.0,21.0,Monday,20,January
2016-01-18 21:00:00+00:00,8498.0,7887.0,30.0,0.0,17.0,Monday,21,January
2016-01-18 22:00:00+00:00,8029.0,7437.0,26.0,0.0,13.0,Monday,22,January
2016-01-18 23:00:00+00:00,7572.0,7279.0,27.0,0.0,13.0,Monday,23,January
2016-01-19 00:00:00+00:00,7296.0,7060.0,27.0,0.0,14.0,Tuesday,0,January
2016-01-19 01:00:00+00:00,7168.0,6942.0,26.0,0.0,13.0,Tuesday,1,January
2016-01-19 02:00:00+00:00,6976.0,6791.0,26.0,0.0,15.0,Tuesday,2,January
2016-01-19 03:00:00+00:00,7104.0,6891.0,26.0,0.0,30.0,Tuesday,3,January
2016-01-19 04:00:00+00:00,7878.0,7434.0,27.0,0.0,53.0,Tuesday,4,January
2016-01-19 05:00:00+00:00,8972.0,8263.0,30.0,0.0,60.0,Tuesday,5,January
2016-01-19 06:00:00+00:00,10020.0,9140.0,44.0,8.0,66.0,Tuesday,6,January
2016-01-19 07:00:00+00:00,10294.0,9473.0,49.0,13.0,65.0,Tuesday,7,January
2016-01-19 08:00:00+00:00,10334.0,9605.0,48.0,33.0,66.0,Tuesday,8,January
2016-01-19 09:00:00+00:00,10320.0,9664.0,48.0,59.0,53.0,Tuesday,9,January
2016-01-19 10:00:00+00:00,10275.0,9641.0,48.0,81.0,46.0,Tuesday,10,January
2016-01-19 11:00:00+00:00,10050.0,9439.0,48.0,92.0,63.0,Tuesday,11,January
2016-01-19 12:00:00+00:00,9971.0,9376.0,48.0,87.0,108.0,Tuesday,12,January
2016-01-19 13:00:00+00:00,9912.0,9262.0,47.0,69.0,114.0,Tuesday,13,January
2016-01-19 14:00:00+00:00,9930.0,9231.0,49.0,42.0,79.0,Tuesday,14,January
2016-01-19 15:00:00+00:00,10113.0,9394.0,50.0,17.0,66.0,Tuesday,15,January
2016-01-19 16:00:00+00:00,10505.0,9789.0,61.0,8.0,74.0,Tuesday,16,January
2016-01-19 17:00:00+00:00,10373.0,9669.0,56.0,7.0,147.0,Tuesday,17,January
2016-01-19 18:00:00+00:00,9814.0,9256.0,50.0,0.0,223.0,Tuesday,18,January
2016-01-19 19:00:00+00:00,9193.0,8680.0,37.0,0.0,285.0,Tuesday,19,January
2016-01-19 20:00:00+00:00,8558.0,8083.0,31.0,0.0,337.0,Tuesday,20,January
2016-01-19 21:00:00+00:00,8392.0,8034.0,30.0,0.0,318.0,Tuesday,21,January
2016-01-19 22:00:00+00:00,7974.0,7566.0,26.0,0.0,278.0,Tuesday,22,January
2016-01-19 23:00:00+00:00,7654.0,7413.0,29.0,0.0,252.0,Tuesday,23,January
2016-01-20 00:00:00+00:00,7385.0,7140.0,28.0,0.0,213.0,Wednesday,0,January
2016-01-20 01:00:00+00:00,7148.0,7015.0,28.0,0.0,161.0,Wednesday,1,January
2016-01-20 02:00:00+00:00,7003.0,6818.0,27.0,0.0,111.0,Wednesday,2,January
2016-01-20 03:00:00+00:00,7114.0,6815.0,27.0,0.0,114.0,Wednesday,3,January
2016-01-20 04:00:00+00:00,7817.0,7357.0,28.0,0.0,137.0,Wednesday,4,January
2016-01-20 05:00:00+00:00,8907.0,8076.0,31.0,0.0,204.0,Wednesday,5,January
2016-01-20 06:00:00+00:00,9956.0,9096.0,48.0,8.0,201.0,Wednesday,6,January
2016-01-20 07:00:00+00:00,10157.0,9387.0,60.0,15.0,204.0,Wednesday,7,January
2016-01-20 08:00:00+00:00,10111.0,9563.0,60.0,42.0,172.0,Wednesday,8,January
2016-01-20 09:00:00+00:00,10110.0,9589.0,59.0,77.0,152.0,Wednesday,9,January
2016-01-20 10:00:00+00:00,10070.0,9680.0,58.0,102.0,169.0,Wednesday,10,January
2016-01-20 11:00:00+00:00,9852.0,9442.0,58.0,114.0,179.0,Wednesday,11,January
2016-01-20 12:00:00+00:00,9802.0,9272.0,56.0,104.0,210.0,Wednesday,12,January
2016-01-20 13:00:00+00:00,9701.0,9092.0,55.0,78.0,243.0,Wednesday,13,January
2016-01-20 14:00:00+00:00,9703.0,8994.0,55.0,44.0,263.0,Wednesday,14,January
2016-01-20 15:00:00+00:00,9821.0,9107.0,58.0,17.0,318.0,Wednesday,15,January
2016-01-20 16:00:00+00:00,10323.0,9581.0,70.0,8.0,372.0,Wednesday,16,January
2016-01-20 17:00:00+00:00,10265.0,9501.0,77.0,7.0,395.0,Wednesday,17,January
2016-01-20 18:00:00+00:00,9661.0,8983.0,63.0,0.0,384.0,Wednesday,18,January
2016-01-20 19:00:00+00:00,9000.0,8472.0,47.0,0.0,417.0,Wednesday,19,January
2016-01-20 20:00:00+00:00,8468.0,7975.0,38.0,0.0,598.0,Wednesday,20,January
2016-01-20 21:00:00+00:00,8339.0,7925.0,35.0,0.0,916.0,Wednesday,21,January
2016-01-20 22:00:00+00:00,7906.0,7414.0,32.0,0.0,1004.0,Wednesday,22,January
2016-01-20 23:00:00+00:00,7553.0,7003.0,30.0,0.0,1036.0,Wednesday,23,January
2016-01-21 00:00:00+00:00,7430.0,6734.0,30.0,0.0,1190.0,Thursday,0,January
2016-01-21 01:00:00+00:00,7306.0,6593.0,29.0,0.0,1270.0,Thursday,1,January
2016-01-21 02:00:00+00:00,7096.0,6414.0,28.0,0.0,1022.0,Thursday,2,January
2016-01-21 03:00:00+00:00,7123.0,6490.0,28.0,0.0,938.0,Thursday,3,January
2016-01-21 04:00:00+00:00,7671.0,7025.0,31.0,0.0,932.0,Thursday,4,January
2016-01-21 05:00:00+00:00,8753.0,7803.0,43.0,0.0,1042.0,Thursday,5,January
2016-01-21 06:00:00+00:00,9749.0,8655.0,64.0,8.0,1248.0,Thursday,6,January
2016-01-21 07:00:00+00:00,10037.0,9075.0,78.0,19.0,941.0,Thursday,7,January
2016-01-21 08:00:00+00:00,10024.0,9246.0,79.0,55.0,745.0,Thursday,8,January
2016-01-21 09:00:00+00:00,10035.0,9327.0,72.0,99.0,973.0,Thursday,9,January
2016-01-21 10:00:00+00:00,9994.0,9344.0,70.0,135.0,1023.0,Thursday,10,January
2016-01-21 11:00:00+00:00,9809.0,9109.0,64.0,151.0,1019.0,Thursday,11,January
2016-01-21 12:00:00+00:00,9767.0,9038.0,63.0,139.0,865.0,Thursday,12,January
2016-01-21 13:00:00+00:00,9652.0,8903.0,62.0,103.0,756.0,Thursday,13,January
2016-01-21 14:00:00+00:00,9634.0,8853.0,63.0,57.0,631.0,Thursday,14,January
2016-01-21 15:00:00+00:00,9766.0,9000.0,74.0,20.0,534.0,Thursday,15,January
2016-01-21 16:00:00+00:00,10325.0,9431.0,101.0,8.0,627.0,Thursday,16,January
2016-01-21 17:00:00+00:00,10280.0,9424.0,90.0,7.0,706.0,Thursday,17,January
2016-01-21 18:00:00+00:00,9717.0,8973.0,78.0,0.0,726.0,Thursday,18,January
2016-01-21 19:00:00+00:00,9158.0,8393.0,50.0,0.0,620.0,Thursday,19,January
2016-01-21 20:00:00+00:00,8565.0,7843.0,42.0,0.0,479.0,Thursday,20,January
2016-01-21 21:00:00+00:00,8461.0,7767.0,37.0,0.0,414.0,Thursday,21,January
2016-01-21 22:00:00+00:00,8002.0,7345.0,32.0,0.0,353.0,Thursday,22,January
2016-01-21 23:00:00+00:00,7694.0,7366.0,29.0,0.0,258.0,Thursday,23,January
2016-01-22 00:00:00+00:00,7520.0,7150.0,28.0,0.0,150.0,Friday,0,January
2016-01-22 01:00:00+00:00,7379.0,7060.0,27.0,0.0,94.0,Friday,1,January
2016-01-22 02:00:00+00:00,7163.0,6891.0,26.0,0.0,50.0,Friday,2,January
2016-01-22 03:00:00+00:00,7254.0,6951.0,26.0,0.0,25.0,Friday,3,January
2016-01-22 04:00:00+00:00,7912.0,7487.0,27.0,0.0,27.0,Friday,4,January
2016-01-22 05:00:00+00:00,8930.0,8293.0,34.0,0.0,20.0,Friday,5,January
2016-01-22 06:00:00+00:00,9932.0,9161.0,50.0,8.0,21.0,Friday,6,January
2016-01-22 07:00:00+00:00,10194.0,9539.0,55.0,18.0,18.0,Friday,7,January
2016-01-22 08:00:00+00:00,10154.0,9723.0,52.0,50.0,15.0,Friday,8,January
2016-01-22 09:00:00+00:00,10091.0,9777.0,49.0,91.0,15.0,Friday,9,January
2016-01-22 10:00:00+00:00,9903.0,9728.0,46.0,125.0,9.0,Friday,10,January
2016-01-22 11:00:00+00:00,9554.0,9462.0,42.0,143.0,8.0,Friday,11,January
2016-01-22 12:00:00+00:00,9343.0,9242.0,41.0,133.0,9.0,Friday,12,January
2016-01-22 13:00:00+00:00,9229.0,9108.0,40.0,100.0,12.0,Friday,13,January
2016-01-22 14:00:00+00:00,9197.0,9058.0,40.0,55.0,20.0,Friday,14,January
2016-01-22 15:00:00+00:00,9383.0,9181.0,41.0,19.0,31.0,Friday,15,January
2016-01-22 16:00:00+00:00,9998.0,9664.0,45.0,8.0,53.0,Friday,16,January
2016-01-22 17:00:00+00:00,9954.0,9569.0,41.0,7.0,111.0,Friday,17,January
2016-01-22 18:00:00+00:00,9444.0,9045.0,37.0,0.0,277.0,Friday,18,January
2016-01-22 19:00:00+00:00,8989.0,8469.0,30.0,0.0,447.0,Friday,19,January
2016-01-22 20:00:00+00:00,8357.0,7963.0,26.0,0.0,678.0,Friday,20,January
2016-01-22 21:00:00+00:00,8321.0,7968.0,25.0,0.0,831.0,Friday,21,January
2016-01-22 22:00:00+00:00,7866.0,7503.0,22.0,0.0,948.0,Friday,22,January
2016-01-22 23:00:00+00:00,7541.0,5881.0,23.0,0.0,1070.0,Friday,23,January
2016-01-23 00:00:00+00:00,7231.0,5502.0,24.0,0.0,1181.0,Saturday,0,January
2016-01-23 01:00:00+00:00,7057.0,5282.0,22.0,0.0,1282.0,Saturday,1,January
2016-01-23 02:00:00+00:00,6851.0,4978.0,22.0,0.0,1322.0,Saturday,2,January
2016-01-23 03:00:00+00:00,6870.0,4927.0,22.0,0.0,1429.0,Saturday,3,January
2016-01-23 04:00:00+00:00,7086.0,5226.0,22.0,0.0,1424.0,Saturday,4,January
2016-01-23 05:00:00+00:00,7326.0,5513.0,20.0,0.0,1217.0,Saturday,5,January
2016-01-23 06:00:00+00:00,8016.0,5988.0,22.0,8.0,991.0,Saturday,6,January
2016-01-23 07:00:00+00:00,8580.0,6482.0,28.0,14.0,824.0,Saturday,7,January
2016-01-23 08:00:00+00:00,8883.0,6900.0,32.0,33.0,567.0,Saturday,8,January
2016-01-23 09:00:00+00:00,9036.0,7147.0,33.0,58.0,387.0,Saturday,9,January
2016-01-23 10:00:00+00:00,9103.0,7298.0,32.0,80.0,286.0,Saturday,10,January
2016-01-23 11:00:00+00:00,8900.0,7083.0,31.0,92.0,308.0,Saturday,11,January
2016-01-23 12:00:00+00:00,8613.0,6847.0,29.0,89.0,253.0,Saturday,12,January
2016-01-23 13:00:00+00:00,8438.0,6668.0,28.0,73.0,212.0,Saturday,13,January
2016-01-23 14:00:00+00:00,8418.0,6684.0,28.0,45.0,213.0,Saturday,14,January
2016-01-23 15:00:00+00:00,8492.0,6918.0,31.0,18.0,189.0,Saturday,15,January
2016-01-23 16:00:00+00:00,8876.0,7446.0,38.0,8.0,176.0,Saturday,16,January
2016-01-23 17:00:00+00:00,8757.0,7314.0,39.0,7.0,185.0,Saturday,17,January
2016-01-23 18:00:00+00:00,8232.0,6965.0,34.0,0.0,180.0,Saturday,18,January
2016-01-23 19:00:00+00:00,7823.0,6637.0,28.0,0.0,191.0,Saturday,19,January
2016-01-23 20:00:00+00:00,7338.0,6365.0,25.0,0.0,209.0,Saturday,20,January
2016-01-23 21:00:00+00:00,7424.0,6527.0,25.0,0.0,270.0,Saturday,21,January
2016-01-23 22:00:00+00:00,6962.0,6131.0,25.0,0.0,364.0,Saturday,22,January
2016-01-23 23:00:00+00:00,6691.0,6591.0,23.0,0.0,456.0,Saturday,23,January
2016-01-24 00:00:00+00:00,6374.0,6280.0,22.0,0.0,582.0,Sunday,0,January
2016-01-24 01:00:00+00:00,6189.0,6131.0,22.0,0.0,816.0,Sunday,1,January
2016-01-24 02:00:00+00:00,6071.0,5899.0,21.0,0.0,1269.0,Sunday,2,January
2016-01-24 03:00:00+00:00,5962.0,5841.0,20.0,0.0,1166.0,Sunday,3,January
2016-01-24 04:00:00+00:00,6104.0,5956.0,19.0,0.0,1277.0,Sunday,4,January
2016-01-24 05:00:00+00:00,6222.0,5944.0,17.0,0.0,1275.0,Sunday,5,January
2016-01-24 06:00:00+00:00,6815.0,6354.0,20.0,8.0,1179.0,Sunday,6,January
2016-01-24 07:00:00+00:00,7211.0,6770.0,23.0,18.0,1077.0,Sunday,7,January
2016-01-24 08:00:00+00:00,7584.0,7127.0,26.0,46.0,834.0,Sunday,8,January
2016-01-24 09:00:00+00:00,7806.0,7332.0,27.0,79.0,778.0,Sunday,9,January
2016-01-24 10:00:00+00:00,7787.0,7441.0,29.0,105.0,621.0,Sunday,10,January
2016-01-24 11:00:00+00:00,7582.0,7183.0,28.0,116.0,516.0,Sunday,11,January
2016-01-24 12:00:00+00:00,7415.0,7025.0,26.0,107.0,515.0,Sunday,12,January
2016-01-24 13:00:00+00:00,7357.0,6872.0,25.0,81.0,460.0,Sunday,13,January
2016-01-24 14:00:00+00:00,7318.0,6826.0,25.0,48.0,327.0,Sunday,14,January
2016-01-24 15:00:00+00:00,7518.0,7045.0,28.0,19.0,221.0,Sunday,15,January
2016-01-24 16:00:00+00:00,7924.0,7506.0,33.0,8.0,137.0,Sunday,16,January
2016-01-24 17:00:00+00:00,8047.0,7708.0,36.0,7.0,121.0,Sunday,17,January
2016-01-24 18:00:00+00:00,7758.0,7484.0,34.0,0.0,83.0,Sunday,18,January
2016-01-24 19:00:00+00:00,7418.0,7174.0,31.0,0.0,118.0,Sunday,19,January
2016-01-24 20:00:00+00:00,7133.0,6874.0,27.0,0.0,133.0,Sunday,20,January
2016-01-24 21:00:00+00:00,7232.0,7075.0,28.0,0.0,142.0,Sunday,21,January
2016-01-24 22:00:00+00:00,6884.0,6775.0,25.0,0.0,207.0,Sunday,22,January
2016-01-24 23:00:00+00:00,6561.0,6638.0,21.0,0.0,280.0,Sunday,23,January
2016-01-25 00:00:00+00:00,6296.0,6423.0,20.0,0.0,260.0,Monday,0,January
2016-01-25 01:00:00+00:00,6162.0,6343.0,20.0,0.0,235.0,Monday,1,January
2016-01-25 02:00:00+00:00,6043.0,6234.0,20.0,0.0,206.0,Monday,2,January
2016-01-25 03:00:00+00:00,6268.0,6421.0,20.0,0.0,201.0,Monday,3,January
2016-01-25 04:00:00+00:00,7040.0,7016.0,23.0,0.0,186.0,Monday,4,January
2016-01-25 05:00:00+00:00,8179.0,7845.0,31.0,0.0,211.0,Monday,5,January
2016-01-25 06:00:00+00:00,9300.0,8694.0,42.0,8.0,252.0,Monday,6,January
2016-01-25 07:00:00+00:00,9643.0,9025.0,43.0,18.0,322.0,Monday,7,January
2016-01-25 08:00:00+00:00,9803.0,9101.0,43.0,48.0,361.0,Monday,8,January
2016-01-25 09:00:00+00:00,9796.0,9150.0,42.0,86.0,339.0,Monday,9,January
2016-01-25 10:00:00+00:00,9783.0,9158.0,41.0,114.0,316.0,Monday,10,January
2016-01-25 11:00:00+00:00,9558.0,8935.0,39.0,130.0,302.0,Monday,11,January
2016-01-25 12:00:00+00:00,9511.0,8933.0,38.0,124.0,312.0,Monday,12,January
2016-01-25 13:00:00+00:00,9412.0,8849.0,37.0,99.0,323.0,Monday,13,January
2016-01-25 14:00:00+00:00,9355.0,8806.0,38.0,61.0,339.0,Monday,14,January
2016-01-25 15:00:00+00:00,9448.0,8992.0,39.0,25.0,361.0,Monday,15,January
2016-01-25 16:00:00+00:00,9752.0,9248.0,42.0,9.0,435.0,Monday,16,January
2016-01-25 17:00:00+00:00,9621.0,9255.0,41.0,7.0,556.0,Monday,17,January
2016-01-25 18:00:00+00:00,9073.0,8840.0,40.0,0.0,716.0,Monday,18,January
2016-01-25 19:00:00+00:00,8501.0,8263.0,36.0,0.0,814.0,Monday,19,January
2016-01-25 20:00:00+00:00,7977.0,7673.0,31.0,0.0,799.0,Monday,20,January
2016-01-25 21:00:00+00:00,7876.0,7595.0,28.0,0.0,758.0,Monday,21,January
2016-01-25 22:00:00+00:00,7344.0,7174.0,24.0,0.0,696.0,Monday,22,January
2016-01-25 23:00:00+00:00,6923.0,6912.0,20.0,0.0,687.0,Monday,23,January
2016-01-26 00:00:00+00:00,6645.0,6667.0,19.0,0.0,761.0,Tuesday,0,January
2016-01-26 01:00:00+00:00,6522.0,6546.0,17.0,0.0,691.0,Tuesday,1,January
2016-01-26 02:00:00+00:00,6394.0,6407.0,16.0,0.0,672.0,Tuesday,2,January
2016-01-26 03:00:00+00:00,6488.0,6548.0,18.0,0.0,511.0,Tuesday,3,January
2016-01-26 04:00:00+00:00,7145.0,7125.0,21.0,0.0,458.0,Tuesday,4,January
2016-01-26 05:00:00+00:00,8187.0,7921.0,27.0,0.0,430.0,Tuesday,5,January
2016-01-26 06:00:00+00:00,9189.0,8689.0,34.0,8.0,374.0,Tuesday,6,January
2016-01-26 07:00:00+00:00,9416.0,8994.0,35.0,28.0,372.0,Tuesday,7,January
2016-01-26 08:00:00+00:00,9419.0,9077.0,36.0,76.0,361.0,Tuesday,8,January
2016-01-26 09:00:00+00:00,9464.0,9085.0,35.0,125.0,296.0,Tuesday,9,January
2016-01-26 10:00:00+00:00,9478.0,9065.0,34.0,159.0,247.0,Tuesday,10,January
2016-01-26 11:00:00+00:00,9294.0,8827.0,32.0,173.0,172.0,Tuesday,11,January
2016-01-26 12:00:00+00:00,9252.0,8811.0,30.0,160.0,175.0,Tuesday,12,January
2016-01-26 13:00:00+00:00,9130.0,8732.0,29.0,133.0,145.0,Tuesday,13,January
2016-01-26 14:00:00+00:00,8975.0,8684.0,29.0,83.0,106.0,Tuesday,14,January
2016-01-26 15:00:00+00:00,9030.0,8892.0,30.0,33.0,88.0,Tuesday,15,January
2016-01-26 16:00:00+00:00,9546.0,9170.0,33.0,10.0,89.0,Tuesday,16,January
2016-01-26 17:00:00+00:00,9566.0,9178.0,32.0,7.0,129.0,Tuesday,17,January
